Step,AgentID,Free bases,Dock bikes
45,148,15,8
45,149,13,9
45,150,16,6
45,151,18,4
45,152,8,14
45,153,17,5
45,154,14,8
45,155,7,15
45,156,15,7
45,157,13,9
45,158,15,7
45,159,12,10
45,160,13,9
45,161,9,15
45,162,7,15
45,163,8,11
45,164,1,21
45,165,8,16
45,166,9,13
45,167,15,6
45,168,13,8
45,169,14,7
46,0,15,3
46,1,12,6
46,2,18,4
46,3,4,12
46,4,12,10
46,5,12,12
46,6,16,6
46,7,15,4
46,8,19,3
46,9,10,12
46,10,18,5
46,11,13,8
46,12,12,10
46,13,12,11
46,14,15,7
46,15,11,7
46,16,11,8
46,17,8,13
46,18,13,9
46,19,18,3
46,20,26,2
46,21,15,6
46,22,14,7
46,23,16,6
46,24,11,6
46,25,11,6
46,26,17,5
46,27,13,8
46,28,18,1
46,29,17,4
46,30,18,8
46,31,15,8
46,32,6,10
46,33,10,11
46,34,11,11
46,35,14,9
46,36,5,17
46,37,4,13
46,38,3,20
46,39,4,18
46,40,5,16
46,41,5,17
46,42,3,15
46,43,4,15
46,44,8,14
46,45,10,12
46,46,12,10
46,47,9,14
46,48,13,7
46,49,17,6
46,50,6,14
46,51,5,16
46,52,8,11
46,53,6,15
46,54,11,10
46,55,16,6
46,56,13,9
46,57,6,13
46,58,18,4
46,59,10,13
46,60,12,10
46,61,10,12
46,62,17,6
46,63,14,8
46,64,15,4
46,65,21,4
46,66,11,11
46,67,9,13
46,68,8,14
46,69,7,16
46,70,10,12
46,71,5,17
46,72,5,17
46,73,8,12
46,74,6,16
46,75,7,16
46,76,17,5
46,77,15,10
46,78,17,5
46,79,8,15
46,80,12,11
46,81,8,14
46,82,12,12
46,83,16,3
46,84,19,4
46,85,17,5
46,86,13,9
46,87,20,9
46,88,14,7
46,89,17,5
46,90,18,4
46,91,15,4
46,92,18,4
46,93,16,8
46,94,20,6
46,95,15,7
46,96,17,6
46,97,15,8
46,98,7,15
46,99,18,4
46,100,16,6
46,101,16,4
46,102,18,4
46,103,12,5
46,104,16,1
46,105,18,4
46,106,14,11
46,107,16,7
46,108,17,5
46,109,14,9
46,110,13,9
46,111,12,10
46,112,13,8
46,113,13,9
46,114,13,10
46,115,14,8
46,116,16,6
46,117,9,13
46,118,12,10
46,119,12,11
46,120,5,17
46,121,6,16
46,122,16,7
46,123,7,14
46,124,5,17
46,125,15,7
46,126,6,16
46,127,4,18
46,128,11,13
46,129,7,15
46,130,4,13
46,131,12,11
46,132,6,16
46,133,11,10
46,134,16,7
46,135,16,7
46,136,14,8
46,137,15,8
46,138,19,3
46,139,16,6
46,140,16,7
46,141,9,2
46,142,15,6
46,143,14,7
46,144,12,10
46,145,10,12
46,146,7,9
46,147,15,7
46,148,15,8
46,149,13,9
46,150,16,6
46,151,18,4
46,152,8,14
46,153,17,5
46,154,14,8
46,155,7,15
46,156,15,7
46,157,13,9
46,158,15,7
46,159,12,10
46,160,13,9
46,161,9,15
46,162,7,15
46,163,8,11
46,164,1,21
46,165,7,17
46,166,9,13
46,167,15,6
46,168,13,8
46,169,14,7
47,0,16,2
47,1,12,6
47,2,18,4
47,3,4,12
47,4,12,10
47,5,12,12
47,6,16,6
47,7,15,4
47,8,19,3
47,9,10,12
47,10,18,5
47,11,13,8
47,12,11,11
47,13,12,11
47,14,15,7
47,15,11,7
47,16,11,8
47,17,8,13
47,18,13,9
47,19,18,3
47,20,26,2
47,21,15,6
47,22,14,7
47,23,16,6
47,24,11,6
47,25,11,6
47,26,17,5
47,27,13,8
47,28,18,1
47,29,17,4
47,30,18,8
47,31,15,8
47,32,6,10
47,33,10,11
47,34,11,11
47,35,14,9
47,36,5,17
47,37,4,13
47,38,3,20
47,39,4,18
47,40,5,16
47,41,5,17
47,42,3,15
47,43,4,15
47,44,8,14
47,45,10,12
47,46,12,10
47,47,9,14
47,48,12,8
47,49,17,6
47,50,6,14
47,51,5,16
47,52,8,11
47,53,6,15
47,54,11,10
47,55,16,6
47,56,13,9
47,57,6,13
47,58,18,4
47,59,10,13
47,60,12,10
47,61,10,12
47,62,17,6
47,63,14,8
47,64,15,4
47,65,21,4
47,66,11,11
47,67,9,13
47,68,8,14
47,69,7,16
47,70,10,12
47,71,5,17
47,72,5,17
47,73,8,12
47,74,6,16
47,75,7,16
47,76,17,5
47,77,15,10
47,78,17,5
47,79,8,15
47,80,12,11
47,81,8,14
47,82,12,12
47,83,16,3
47,84,19,4
47,85,17,5
47,86,13,9
47,87,20,9
47,88,14,7
47,89,17,5
47,90,18,4
47,91,15,4
47,92,18,4
47,93,16,8
47,94,20,6
47,95,15,7
47,96,17,6
47,97,15,8
47,98,7,15
47,99,18,4
47,100,16,6
47,101,16,4
47,102,18,4
47,103,12,5
47,104,16,1
47,105,18,4
47,106,15,10
47,107,16,7
47,108,17,5
47,109,14,9
47,110,13,9
47,111,12,10
47,112,13,8
47,113,13,9
47,114,13,10
47,115,14,8
47,116,16,6
47,117,9,13
47,118,12,10
47,119,12,11
47,120,5,17
47,121,6,16
47,122,16,7
47,123,7,14
47,124,5,17
47,125,15,7
47,126,6,16
47,127,4,18
47,128,11,13
47,129,7,15
47,130,4,13
47,131,13,10
47,132,6,16
47,133,11,10
47,134,16,7
47,135,16,7
47,136,14,8
47,137,15,8
47,138,19,3
47,139,16,6
47,140,16,7
47,141,9,2
47,142,15,6
47,143,14,7
47,144,12,10
47,145,10,12
47,146,7,9
47,147,15,7
47,148,15,8
47,149,13,9
47,150,16,6
47,151,18,4
47,152,8,14
47,153,17,5
47,154,14,8
47,155,8,14
47,156,15,7
47,157,13,9
47,158,15,7
47,159,12,10
47,160,13,9
47,161,9,15
47,162,6,16
47,163,8,11
47,164,1,21
47,165,7,17
47,166,9,13
47,167,15,6
47,168,13,8
47,169,14,7
48,0,16,2
48,1,12,6
48,2,17,5
48,3,5,11
48,4,12,10
48,5,12,12
48,6,16,6
48,7,15,4
48,8,19,3
48,9,10,12
48,10,18,5
48,11,13,8
48,12,11,11
48,13,12,11
48,14,15,7
48,15,11,7
48,16,11,8
48,17,8,13
48,18,13,9
48,19,18,3
48,20,26,2
48,21,15,6
48,22,14,7
48,23,16,6
48,24,11,6
48,25,11,6
48,26,17,5
48,27,13,8
48,28,18,1
48,29,17,4
48,30,18,8
48,31,15,8
48,32,6,10
48,33,10,11
48,34,11,11
48,35,13,10
48,36,5,17
48,37,4,13
48,38,3,20
48,39,5,17
48,40,5,16
48,41,5,17
48,42,3,15
48,43,4,15
48,44,9,13
48,45,10,12
48,46,12,10
48,47,9,14
48,48,12,8
48,49,17,6
48,50,6,14
48,51,5,16
48,52,8,11
48,53,6,15
48,54,11,10
48,55,16,6
48,56,13,9
48,57,6,13
48,58,18,4
48,59,10,13
48,60,11,11
48,61,10,12
48,62,17,6
48,63,14,8
48,64,15,4
48,65,21,4
48,66,11,11
48,67,8,14
48,68,8,14
48,69,7,16
48,70,10,12
48,71,5,17
48,72,5,17
48,73,8,12
48,74,6,16
48,75,7,16
48,76,17,5
48,77,15,10
48,78,17,5
48,79,8,15
48,80,12,11
48,81,8,14
48,82,12,12
48,83,16,3
48,84,19,4
48,85,17,5
48,86,13,9
48,87,20,9
48,88,14,7
48,89,17,5
48,90,18,4
48,91,15,4
48,92,18,4
48,93,16,8
48,94,20,6
48,95,14,8
48,96,17,6
48,97,15,8
48,98,7,15
48,99,18,4
48,100,16,6
48,101,16,4
48,102,18,4
48,103,12,5
48,104,16,1
48,105,18,4
48,106,15,10
48,107,16,7
48,108,17,5
48,109,14,9
48,110,13,9
48,111,12,10
48,112,13,8
48,113,13,9
48,114,13,10
48,115,14,8
48,116,16,6
48,117,9,13
48,118,11,11
48,119,12,11
48,120,5,17
48,121,6,16
48,122,16,7
48,123,7,14
48,124,5,17
48,125,15,7
48,126,6,16
48,127,4,18
48,128,11,13
48,129,6,16
48,130,4,13
48,131,13,10
48,132,6,16
48,133,11,10
48,134,16,7
48,135,16,7
48,136,14,8
48,137,15,8
48,138,19,3
48,139,16,6
48,140,16,7
48,141,9,2
48,142,15,6
48,143,14,7
48,144,12,10
48,145,10,12
48,146,7,9
48,147,15,7
48,148,15,8
48,149,13,9
48,150,16,6
48,151,18,4
48,152,8,14
48,153,17,5
48,154,14,8
48,155,7,15
48,156,15,7
48,157,13,9
48,158,15,7
48,159,11,11
48,160,13,9
48,161,9,15
48,162,6,16
48,163,8,11
48,164,1,21
48,165,7,17
48,166,9,13
48,167,15,6
48,168,13,8
48,169,14,7
49,0,16,2
49,1,12,6
49,2,17,5
49,3,5,11
49,4,12,10
49,5,12,12
49,6,16,6
49,7,15,4
49,8,19,3
49,9,10,12
49,10,18,5
49,11,13,8
49,12,11,11
49,13,12,11
49,14,15,7
49,15,11,7
49,16,12,7
49,17,8,13
49,18,13,9
49,19,18,3
49,20,26,2
49,21,14,7
49,22,14,7
49,23,16,6
49,24,11,6
49,25,11,6
49,26,17,5
49,27,13,8
49,28,18,1
49,29,17,4
49,30,18,8
49,31,15,8
49,32,6,10
49,33,10,11
49,34,11,11
49,35,13,10
49,36,5,17
49,37,4,13
49,38,3,20
49,39,5,17
49,40,5,16
49,41,5,17
49,42,3,15
49,43,4,15
49,44,9,13
49,45,10,12
49,46,12,10
49,47,9,14
49,48,12,8
49,49,17,6
49,50,6,14
49,51,5,16
49,52,8,11
49,53,6,15
49,54,11,10
49,55,16,6
49,56,13,9
49,57,6,13
49,58,18,4
49,59,10,13
49,60,11,11
49,61,10,12
49,62,17,6
49,63,14,8
49,64,15,4
49,65,21,4
49,66,11,11
49,67,8,14
49,68,8,14
49,69,7,16
49,70,10,12
49,71,5,17
49,72,5,17
49,73,8,12
49,74,6,16
49,75,7,16
49,76,18,4
49,77,15,10
49,78,17,5
49,79,8,15
49,80,12,11
49,81,8,14
49,82,12,12
49,83,16,3
49,84,19,4
49,85,17,5
49,86,13,9
49,87,20,9
49,88,14,7
49,89,17,5
49,90,18,4
49,91,15,4
49,92,18,4
49,93,16,8
49,94,20,6
49,95,14,8
49,96,17,6
49,97,15,8
49,98,7,15
49,99,18,4
49,100,16,6
49,101,16,4
49,102,18,4
49,103,12,5
49,104,16,1
49,105,18,4
49,106,14,11
49,107,16,7
49,108,17,5
49,109,14,9
49,110,13,9
49,111,12,10
49,112,13,8
49,113,13,9
49,114,13,10
49,115,14,8
49,116,15,7
49,117,9,13
49,118,11,11
49,119,12,11
49,120,5,17
49,121,6,16
49,122,16,7
49,123,7,14
49,124,5,17
49,125,15,7
49,126,6,16
49,127,4,18
49,128,11,13
49,129,6,16
49,130,4,13
49,131,13,10
49,132,6,16
49,133,11,10
49,134,16,7
49,135,16,7
49,136,14,8
49,137,15,8
49,138,19,3
49,139,16,6
49,140,16,7
49,141,9,2
49,142,15,6
49,143,14,7
49,144,12,10
49,145,10,12
49,146,7,9
49,147,15,7
49,148,15,8
49,149,13,9
49,150,16,6
49,151,18,4
49,152,8,14
49,153,17,5
49,154,14,8
49,155,7,15
49,156,15,7
49,157,13,9
49,158,15,7
49,159,11,11
49,160,13,9
49,161,9,15
49,162,6,16
49,163,8,11
49,164,1,21
49,165,6,18
49,166,9,13
49,167,15,6
49,168,13,8
49,169,14,7
50,0,16,2
50,1,12,6
50,2,17,5
50,3,5,11
50,4,12,10
50,5,12,12
50,6,16,6
50,7,15,4
50,8,19,3
50,9,10,12
50,10,18,5
50,11,13,8
50,12,11,11
50,13,12,11
50,14,15,7
50,15,11,7
50,16,12,7
50,17,9,12
50,18,13,9
50,19,18,3
50,20,26,2
50,21,14,7
50,22,14,7
50,23,16,6
50,24,11,6
50,25,11,6
50,26,17,5
50,27,13,8
50,28,18,1
50,29,17,4
50,30,18,8
50,31,15,8
50,32,6,10
50,33,10,11
50,34,11,11
50,35,14,9
50,36,5,17
50,37,4,13
50,38,3,20
50,39,5,17
50,40,4,17
50,41,5,17
50,42,3,15
50,43,4,15
50,44,9,13
50,45,10,12
50,46,12,10
50,47,9,14
50,48,12,8
50,49,17,6
50,50,6,14
50,51,5,16
50,52,8,11
50,53,6,15
50,54,11,10
50,55,16,6
50,56,13,9
50,57,6,13
50,58,18,4
50,59,10,13
50,60,11,11
50,61,10,12
50,62,17,6
50,63,14,8
50,64,15,4
50,65,21,4
50,66,11,11
50,67,8,14
50,68,8,14
50,69,7,16
50,70,10,12
50,71,5,17
50,72,5,17
50,73,8,12
50,74,6,16
50,75,7,16
50,76,18,4
50,77,15,10
50,78,17,5
50,79,8,15
50,80,12,11
50,81,8,14
50,82,12,12
50,83,16,3
50,84,19,4
50,85,17,5
50,86,13,9
50,87,21,8
50,88,14,7
50,89,17,5
50,90,18,4
50,91,15,4
50,92,18,4
50,93,16,8
50,94,20,6
50,95,14,8
50,96,17,6
50,97,15,8
50,98,7,15
50,99,18,4
50,100,16,6
50,101,16,4
50,102,18,4
50,103,12,5
50,104,16,1
50,105,18,4
50,106,13,12
50,107,16,7
50,108,17,5
50,109,14,9
50,110,13,9
50,111,12,10
50,112,13,8
50,113,13,9
50,114,13,10
50,115,14,8
50,116,15,7
50,117,9,13
50,118,11,11
50,119,12,11
50,120,5,17
50,121,6,16
50,122,16,7
50,123,7,14
50,124,5,17
50,125,15,7
50,126,6,16
50,127,4,18
50,128,11,13
50,129,6,16
50,130,4,13
50,131,13,10
50,132,6,16
50,133,11,10
50,134,16,7
50,135,16,7
50,136,14,8
50,137,15,8
50,138,19,3
50,139,16,6
50,140,16,7
50,141,9,2
50,142,15,6
50,143,14,7
50,144,12,10
50,145,10,12
50,146,7,9
50,147,15,7
50,148,15,8
50,149,13,9
50,150,16,6
50,151,18,4
50,152,8,14
50,153,17,5
50,154,14,8
50,155,7,15
50,156,15,7
50,157,13,9
50,158,15,7
50,159,11,11
50,160,13,9
50,161,9,15
50,162,6,16
50,163,8,11
50,164,1,21
50,165,6,18
50,166,9,13
50,167,15,6
50,168,13,8
50,169,14,7
51,0,16,2
51,1,12,6
51,2,17,5
51,3,5,11
51,4,12,10
51,5,12,12
51,6,16,6
51,7,15,4
51,8,19,3
51,9,10,12
51,10,18,5
51,11,13,8
51,12,11,11
51,13,12,11
51,14,15,7
51,15,10,8
51,16,12,7
51,17,9,12
51,18,13,9
51,19,18,3
51,20,26,2
51,21,14,7
51,22,15,6
51,23,16,6
51,24,11,6
51,25,11,6
51,26,17,5
51,27,13,8
51,28,18,1
51,29,17,4
51,30,18,8
51,31,15,8
51,32,6,10
51,33,10,11
51,34,11,11
51,35,14,9
51,36,5,17
51,37,4,13
51,38,3,20
51,39,5,17
51,40,4,17
51,41,5,17
51,42,3,15
51,43,4,15
51,44,9,13
51,45,10,12
51,46,12,10
51,47,9,14
51,48,12,8
51,49,17,6
51,50,6,14
51,51,5,16
51,52,8,11
51,53,5,16
51,54,11,10
51,55,16,6
51,56,13,9
51,57,6,13
51,58,18,4
51,59,10,13
51,60,11,11
51,61,10,12
51,62,17,6
51,63,14,8
51,64,15,4
51,65,21,4
51,66,11,11
51,67,8,14
51,68,8,14
51,69,7,16
51,70,10,12
51,71,5,17
51,72,5,17
51,73,8,12
51,74,6,16
51,75,7,16
51,76,18,4
51,77,15,10
51,78,17,5
51,79,8,15
51,80,12,11
51,81,8,14
51,82,13,11
51,83,16,3
51,84,19,4
51,85,17,5
51,86,13,9
51,87,21,8
51,88,14,7
51,89,17,5
51,90,18,4
51,91,15,4
51,92,18,4
51,93,16,8
51,94,20,6
51,95,14,8
51,96,17,6
51,97,15,8
51,98,7,15
51,99,18,4
51,100,16,6
51,101,16,4
51,102,18,4
51,103,12,5
51,104,16,1
51,105,18,4
51,106,13,12
51,107,16,7
51,108,17,5
51,109,14,9
51,110,13,9
51,111,12,10
51,112,13,8
51,113,13,9
51,114,13,10
51,115,14,8
51,116,15,7
51,117,9,13
51,118,11,11
51,119,12,11
51,120,5,17
51,121,6,16
51,122,16,7
51,123,7,14
51,124,5,17
51,125,15,7
51,126,6,16
51,127,4,18
51,128,11,13
51,129,7,15
51,130,4,13
51,131,13,10
51,132,6,16
51,133,11,10
51,134,16,7
51,135,16,7
51,136,14,8
51,137,15,8
51,138,19,3
51,139,16,6
51,140,16,7
51,141,9,2
51,142,15,6
51,143,14,7
51,144,12,10
51,145,11,11
51,146,7,9
51,147,15,7
51,148,15,8
51,149,13,9
51,150,16,6
51,151,18,4
51,152,8,14
51,153,17,5
51,154,14,8
51,155,7,15
51,156,15,7
51,157,13,9
51,158,15,7
51,159,11,11
51,160,13,9
51,161,10,14
51,162,6,16
51,163,8,11
51,164,1,21
51,165,6,18
51,166,9,13
51,167,15,6
51,168,13,8
51,169,14,7
52,0,16,2
52,1,12,6
52,2,17,5
52,3,5,11
52,4,12,10
52,5,12,12
52,6,16,6
52,7,15,4
52,8,19,3
52,9,10,12
52,10,18,5
52,11,13,8
52,12,11,11
52,13,12,11
52,14,15,7
52,15,10,8
52,16,12,7
52,17,9,12
52,18,13,9
52,19,18,3
52,20,26,2
52,21,14,7
52,22,14,7
52,23,16,6
52,24,11,6
52,25,11,6
52,26,17,5
52,27,13,8
52,28,18,1
52,29,17,4
52,30,18,8
52,31,15,8
52,32,6,10
52,33,10,11
52,34,11,11
52,35,14,9
52,36,5,17
52,37,4,13
52,38,3,20
52,39,5,17
52,40,4,17
52,41,5,17
52,42,3,15
52,43,4,15
52,44,9,13
52,45,10,12
52,46,12,10
52,47,9,14
52,48,12,8
52,49,17,6
52,50,6,14
52,51,5,16
52,52,8,11
52,53,5,16
52,54,11,10
52,55,16,6
52,56,13,9
52,57,6,13
52,58,18,4
52,59,10,13
52,60,11,11
52,61,10,12
52,62,17,6
52,63,14,8
52,64,15,4
52,65,21,4
52,66,11,11
52,67,8,14
52,68,8,14
52,69,7,16
52,70,10,12
52,71,5,17
52,72,5,17
52,73,8,12
52,74,6,16
52,75,7,16
52,76,18,4
52,77,15,10
52,78,17,5
52,79,8,15
52,80,12,11
52,81,9,13
52,82,13,11
52,83,16,3
52,84,19,4
52,85,17,5
52,86,13,9
52,87,21,8
52,88,14,7
52,89,17,5
52,90,18,4
52,91,15,4
52,92,18,4
52,93,16,8
52,94,20,6
52,95,14,8
52,96,17,6
52,97,15,8
52,98,6,16
52,99,19,3
52,100,16,6
52,101,16,4
52,102,18,4
52,103,12,5
52,104,16,1
52,105,18,4
52,106,13,12
52,107,16,7
52,108,17,5
52,109,14,9
52,110,13,9
52,111,12,10
52,112,13,8
52,113,12,10
52,114,13,10
52,115,15,7
52,116,15,7
52,117,9,13
52,118,11,11
52,119,12,11
52,120,5,17
52,121,6,16
52,122,16,7
52,123,7,14
52,124,5,17
52,125,15,7
52,126,6,16
52,127,5,17
52,128,11,13
52,129,7,15
52,130,4,13
52,131,13,10
52,132,6,16
52,133,11,10
52,134,16,7
52,135,16,7
52,136,14,8
52,137,15,8
52,138,19,3
52,139,16,6
52,140,16,7
52,141,9,2
52,142,15,6
52,143,15,6
52,144,12,10
52,145,11,11
52,146,7,9
52,147,15,7
52,148,15,8
52,149,13,9
52,150,16,6
52,151,18,4
52,152,7,15
52,153,17,5
52,154,14,8
52,155,7,15
52,156,15,7
52,157,13,9
52,158,15,7
52,159,11,11
52,160,13,9
52,161,10,14
52,162,6,16
52,163,8,11
52,164,1,21
52,165,6,18
52,166,9,13
52,167,15,6
52,168,13,8
52,169,14,7
53,0,16,2
53,1,12,6
53,2,16,6
53,3,5,11
53,4,12,10
53,5,12,12
53,6,16,6
53,7,15,4
53,8,19,3
53,9,9,13
53,10,18,5
53,11,13,8
53,12,11,11
53,13,12,11
53,14,15,7
53,15,11,7
53,16,12,7
53,17,9,12
53,18,13,9
53,19,18,3
53,20,26,2
53,21,14,7
53,22,14,7
53,23,16,6
53,24,11,6
53,25,11,6
53,26,17,5
53,27,13,8
53,28,18,1
53,29,17,4
53,30,18,8
53,31,15,8
53,32,6,10
53,33,10,11
53,34,11,11
53,35,14,9
53,36,6,16
53,37,4,13
53,38,3,20
53,39,5,17
53,40,4,17
53,41,5,17
53,42,3,15
53,43,5,14
53,44,9,13
53,45,10,12
53,46,12,10
53,47,9,14
53,48,12,8
53,49,17,6
53,50,6,14
53,51,5,16
53,52,8,11
53,53,5,16
53,54,11,10
53,55,16,6
53,56,13,9
53,57,6,13
53,58,18,4
53,59,9,14
53,60,11,11
53,61,10,12
53,62,17,6
53,63,14,8
53,64,15,4
53,65,21,4
53,66,11,11
53,67,8,14
53,68,8,14
53,69,8,15
53,70,10,12
53,71,5,17
53,72,5,17
53,73,8,12
53,74,6,16
53,75,7,16
53,76,18,4
53,77,15,10
53,78,17,5
53,79,7,16
53,80,12,11
53,81,9,13
53,82,13,11
53,83,16,3
53,84,19,4
53,85,17,5
53,86,13,9
53,87,21,8
53,88,14,7
53,89,17,5
53,90,18,4
53,91,15,4
53,92,18,4
53,93,16,8
53,94,20,6
53,95,14,8
53,96,17,6
53,97,15,8
53,98,6,16
53,99,19,3
53,100,16,6
53,101,16,4
53,102,18,4
53,103,12,5
53,104,16,1
53,105,18,4
53,106,13,12
53,107,16,7
53,108,17,5
53,109,14,9
53,110,13,9
53,111,11,11
53,112,13,8
53,113,12,10
53,114,13,10
53,115,15,7
53,116,15,7
53,117,9,13
53,118,11,11
53,119,12,11
53,120,5,17
53,121,6,16
53,122,16,7
53,123,7,14
53,124,5,17
53,125,15,7
53,126,6,16
53,127,5,17
53,128,11,13
53,129,8,14
53,130,4,13
53,131,13,10
53,132,6,16
53,133,11,10
53,134,16,7
53,135,16,7
53,136,14,8
53,137,15,8
53,138,19,3
53,139,16,6
53,140,16,7
53,141,9,2
53,142,15,6
53,143,15,6
53,144,12,10
53,145,11,11
53,146,7,9
53,147,15,7
53,148,15,8
53,149,13,9
53,150,16,6
53,151,18,4
53,152,7,15
53,153,17,5
53,154,14,8
53,155,7,15
53,156,15,7
53,157,13,9
53,158,15,7
53,159,11,11
53,160,13,9
53,161,10,14
53,162,6,16
53,163,8,11
53,164,1,21
53,165,6,18
53,166,9,13
53,167,15,6
53,168,13,8
53,169,14,7
54,0,16,2
54,1,12,6
54,2,16,6
54,3,5,11
54,4,12,10
54,5,12,12
54,6,16,6
54,7,15,4
54,8,19,3
54,9,9,13
54,10,18,5
54,11,13,8
54,12,11,11
54,13,12,11
54,14,15,7
54,15,11,7
54,16,12,7
54,17,9,12
54,18,13,9
54,19,18,3
54,20,26,2
54,21,14,7
54,22,15,6
54,23,16,6
54,24,11,6
54,25,11,6
54,26,17,5
54,27,13,8
54,28,18,1
54,29,17,4
54,30,18,8
54,31,15,8
54,32,6,10
54,33,10,11
54,34,11,11
54,35,14,9
54,36,6,16
54,37,4,13
54,38,3,20
54,39,5,17
54,40,4,17
54,41,5,17
54,42,3,15
54,43,5,14
54,44,9,13
54,45,10,12
54,46,12,10
54,47,9,14
54,48,12,8
54,49,17,6
54,50,6,14
54,51,5,16
54,52,8,11
54,53,5,16
54,54,11,10
54,55,16,6
54,56,13,9
54,57,6,13
54,58,18,4
54,59,9,14
54,60,11,11
54,61,10,12
54,62,17,6
54,63,14,8
54,64,15,4
54,65,22,3
54,66,10,12
54,67,8,14
54,68,7,15
54,69,8,15
54,70,10,12
54,71,5,17
54,72,5,17
54,73,8,12
54,74,6,16
54,75,7,16
54,76,18,4
54,77,15,10
54,78,17,5
54,79,7,16
54,80,12,11
54,81,9,13
54,82,13,11
54,83,16,3
54,84,19,4
54,85,17,5
54,86,13,9
54,87,21,8
54,88,14,7
54,89,17,5
54,90,18,4
54,91,15,4
54,92,18,4
54,93,16,8
54,94,20,6
54,95,14,8
54,96,17,6
54,97,15,8
54,98,6,16
54,99,19,3
54,100,16,6
54,101,16,4
54,102,18,4
54,103,12,5
54,104,16,1
54,105,18,4
54,106,14,11
54,107,16,7
54,108,17,5
54,109,14,9
54,110,12,10
54,111,11,11
54,112,13,8
54,113,12,10
54,114,13,10
54,115,15,7
54,116,15,7
54,117,9,13
54,118,11,11
54,119,12,11
54,120,5,17
54,121,6,16
54,122,16,7
54,123,7,14
54,124,5,17
54,125,15,7
54,126,6,16
54,127,5,17
54,128,11,13
54,129,8,14
54,130,4,13
54,131,13,10
54,132,5,17
54,133,11,10
54,134,16,7
54,135,16,7
54,136,14,8
54,137,15,8
54,138,19,3
54,139,16,6
54,140,16,7
54,141,9,2
54,142,16,5
54,143,15,6
54,144,12,10
54,145,11,11
54,146,8,8
54,147,15,7
54,148,15,8
54,149,13,9
54,150,16,6
54,151,18,4
54,152,7,15
54,153,17,5
54,154,14,8
54,155,7,15
54,156,15,7
54,157,13,9
54,158,15,7
54,159,11,11
54,160,13,9
54,161,10,14
54,162,6,16
54,163,8,11
54,164,1,21
54,165,6,18
54,166,9,13
54,167,15,6
54,168,13,8
54,169,14,7
55,0,16,2
55,1,12,6
55,2,17,5
55,3,5,11
55,4,12,10
55,5,12,12
55,6,16,6
55,7,15,4
55,8,19,3
55,9,9,13
55,10,18,5
55,11,13,8
55,12,11,11
55,13,12,11
55,14,15,7
55,15,11,7
55,16,12,7
55,17,9,12
55,18,13,9
55,19,18,3
55,20,26,2
55,21,14,7
55,22,15,6
55,23,16,6
55,24,11,6
55,25,11,6
55,26,17,5
55,27,13,8
55,28,18,1
55,29,17,4
55,30,18,8
55,31,15,8
55,32,6,10
55,33,10,11
55,34,11,11
55,35,14,9
55,36,6,16
55,37,4,13
55,38,3,20
55,39,5,17
55,40,4,17
55,41,5,17
55,42,3,15
55,43,5,14
55,44,9,13
55,45,10,12
55,46,12,10
55,47,9,14
55,48,12,8
55,49,16,7
55,50,7,13
55,51,5,16
55,52,8,11
55,53,5,16
55,54,11,10
55,55,16,6
55,56,13,9
55,57,6,13
55,58,18,4
55,59,9,14
55,60,11,11
55,61,10,12
55,62,17,6
55,63,15,7
55,64,15,4
55,65,22,3
55,66,10,12
55,67,8,14
55,68,7,15
55,69,8,15
55,70,10,12
55,71,4,18
55,72,5,17
55,73,8,12
55,74,6,16
55,75,7,16
55,76,18,4
55,77,15,10
55,78,17,5
55,79,7,16
55,80,12,11
55,81,9,13
55,82,13,11
55,83,16,3
55,84,19,4
55,85,17,5
55,86,13,9
55,87,21,8
55,88,14,7
55,89,17,5
55,90,18,4
55,91,15,4
55,92,18,4
55,93,16,8
55,94,20,6
55,95,14,8
55,96,17,6
55,97,15,8
55,98,6,16
55,99,19,3
55,100,16,6
55,101,16,4
55,102,19,3
55,103,12,5
55,104,16,1
55,105,18,4
55,106,14,11
55,107,16,7
55,108,17,5
55,109,14,9
55,110,12,10
55,111,11,11
55,112,13,8
55,113,12,10
55,114,13,10
55,115,15,7
55,116,15,7
55,117,9,13
55,118,11,11
55,119,12,11
55,120,5,17
55,121,6,16
55,122,16,7
55,123,7,14
55,124,5,17
55,125,15,7
55,126,5,17
55,127,5,17
55,128,11,13
55,129,8,14
55,130,4,13
55,131,13,10
55,132,5,17
55,133,11,10
55,134,16,7
55,135,16,7
55,136,14,8
55,137,15,8
55,138,19,3
55,139,16,6
55,140,16,7
55,141,9,2
55,142,16,5
55,143,15,6
55,144,12,10
55,145,11,11
55,146,8,8
55,147,15,7
55,148,15,8
55,149,13,9
55,150,16,6
55,151,18,4
55,152,7,15
55,153,17,5
55,154,14,8
55,155,7,15
55,156,15,7
55,157,13,9
55,158,15,7
55,159,11,11
55,160,13,9
55,161,10,14
55,162,6,16
55,163,8,11
55,164,0,22
55,165,6,18
55,166,9,13
55,167,15,6
55,168,13,8
55,169,14,7
56,0,17,1
56,1,12,6
56,2,17,5
56,3,5,11
56,4,12,10
56,5,12,12
56,6,16,6
56,7,15,4
56,8,19,3
56,9,9,13
56,10,18,5
56,11,13,8
56,12,11,11
56,13,12,11
56,14,15,7
56,15,11,7
56,16,12,7
56,17,9,12
56,18,13,9
56,19,18,3
56,20,26,2
56,21,14,7
56,22,15,6
56,23,16,6
56,24,11,6
