,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
0,0.02556818181818182,0.0014204545454545455,0.004971590909090909,0.002130681818181818,0.0014204545454545455,0.020596590909090908,0.004971590909090909,0.024857954545454544,0.024857954545454544,0.009232954545454546,0.006392045454545455,0.004261363636363636,0.0014204545454545455,0.0014204545454545455,0.002840909090909091,0.002840909090909091,0.002840909090909091,0.0014204545454545455,0.014914772727272728,0.004971590909090909,0.006392045454545455,0.006392045454545455,0.0035511363636363635,0.002130681818181818,0.0,0.0,0.007102272727272727,0.029829545454545456,0.002130681818181818,0.002840909090909091,0.002840909090909091,0.002130681818181818,0.0035511363636363635,0.004971590909090909,0.004261363636363636,0.005681818181818182,0.012073863636363636,0.002840909090909091,0.005681818181818182,0.0014204545454545455,0.009232954545454546,0.006392045454545455,0.0014204545454545455,0.006392045454545455,0.0014204545454545455,0.0014204545454545455,0.0014204545454545455,0.0014204545454545455,0.002840909090909091,0.004971590909090909,0.009232954545454546,0.009232954545454546,0.03196022727272727,0.008522727272727272,0.0035511363636363635,0.005681818181818182,0.007102272727272727,0.013494318181818182,0.009232954545454546,0.01278409090909091,0.0014204545454545455,0.002130681818181818,0.019886363636363636,0.004261363636363636,0.05042613636363636,0.002840909090909091,0.0014204545454545455,0.0007102272727272727,0.0078125,0.002840909090909091,0.002840909090909091,0.0035511363636363635,0.0014204545454545455,0.002840909090909091,0.004971590909090909,0.007102272727272727,0.0007102272727272727,0.0007102272727272727,0.007102272727272727,0.0,0.0,0.002840909090909091,0.014204545454545454,0.0234375,0.019886363636363636,0.0007102272727272727,0.004261363636363636,0.02911931818181818,0.002130681818181818,0.013494318181818182,0.0007102272727272727,0.03622159090909091,0.007102272727272727,0.0035511363636363635,0.0035511363636363635,0.0078125,0.0014204545454545455,0.0,0.004971590909090909,0.0078125,0.0035511363636363635,0.004261363636363636,0.002130681818181818,0.004261363636363636,0.005681818181818182,0.007102272727272727,0.002840909090909091,0.002130681818181818,0.002130681818181818,0.004261363636363636,0.004261363636363636,0.0,0.0,0.0,0.0,0.002130681818181818,0.004261363636363636,0.002130681818181818,0.0007102272727272727,0.0,0.0007102272727272727,0.012073863636363636,0.008522727272727272,0.0014204545454545455,0.009943181818181818,0.008522727272727272,0.008522727272727272,0.008522727272727272,0.01775568181818182,0.0014204545454545455,0.004971590909090909,0.002840909090909091,0.0035511363636363635,0.0014204545454545455,0.0,0.0,0.0014204545454545455,0.0,0.0014204545454545455,0.009232954545454546,0.01278409090909091,0.002130681818181818,0.005681818181818182,0.0035511363636363635,0.005681818181818182,0.007102272727272727,0.0035511363636363635,0.0,0.002130681818181818,0.0,0.006392045454545455,0.0,0.0035511363636363635,0.009943181818181818,0.0007102272727272727,0.004261363636363636,0.0014204545454545455,0.007102272727272727,0.0014204545454545455,0.0,0.01065340909090909,0.015625,0.004261363636363636,0.0035511363636363635,0.004261363636363636,0.002840909090909091,0.002130681818181818
1,0.02694610778443114,0.017964071856287425,0.011976047904191617,0.0,0.0,0.0029940119760479044,0.0,0.008982035928143712,0.020958083832335328,0.008982035928143712,0.008982035928143712,0.014970059880239521,0.0029940119760479044,0.0,0.0029940119760479044,0.005988023952095809,0.005988023952095809,0.0,0.011976047904191617,0.008982035928143712,0.0029940119760479044,0.005988023952095809,0.005988023952095809,0.0029940119760479044,0.0,0.0,0.0029940119760479044,0.020958083832335328,0.0029940119760479044,0.008982035928143712,0.0029940119760479044,0.0,0.0029940119760479044,0.011976047904191617,0.0029940119760479044,0.011976047904191617,0.014970059880239521,0.008982035928143712,0.029940119760479042,0.0029940119760479044,0.005988023952095809,0.0029940119760479044,0.008982035928143712,0.005988023952095809,0.0,0.008982035928143712,0.0,0.005988023952095809,0.0,0.0,0.0029940119760479044,0.02694610778443114,0.005988023952095809,0.008982035928143712,0.0,0.0029940119760479044,0.0,0.011976047904191617,0.0029940119760479044,0.011976047904191617,0.005988023952095809,0.0,0.0,0.0029940119760479044,0.014970059880239521,0.0,0.005988023952095809,0.0,0.008982035928143712,0.0,0.0,0.011976047904191617,0.0,0.0,0.008982035928143712,0.011976047904191617,0.008982035928143712,0.0,0.0,0.0,0.0,0.005988023952095809,0.011976047904191617,0.011976047904191617,0.038922155688622756,0.008982035928143712,0.0,0.020958083832335328,0.0,0.014970059880239521,0.0,0.005988023952095809,0.017964071856287425,0.0,0.005988023952095809,0.0029940119760479044,0.0,0.005988023952095809,0.008982035928143712,0.011976047904191617,0.014970059880239521,0.0029940119760479044,0.0,0.008982035928143712,0.02694610778443114,0.014970059880239521,0.0029940119760479044,0.0029940119760479044,0.0,0.0,0.005988023952095809,0.0,0.014970059880239521,0.0,0.0,0.005988023952095809,0.0029940119760479044,0.0,0.0,0.0,0.0029940119760479044,0.0029940119760479044,0.008982035928143712,0.005988023952095809,0.0,0.008982035928143712,0.011976047904191617,0.0029940119760479044,0.011976047904191617,0.0,0.0029940119760479044,0.014970059880239521,0.005988023952095809,0.0,0.0,0.0,0.0,0.0029940119760479044,0.005988023952095809,0.0029940119760479044,0.008982035928143712,0.0,0.0029940119760479044,0.0,0.008982035928143712,0.0029940119760479044,0.0029940119760479044,0.0,0.008982035928143712,0.0,0.0029940119760479044,0.0,0.005988023952095809,0.014970059880239521,0.0,0.0029940119760479044,0.0029940119760479044,0.0029940119760479044,0.0,0.0,0.008982035928143712,0.023952095808383235,0.005988023952095809,0.0029940119760479044,0.014970059880239521,0.0029940119760479044,0.0
2,0.01361573373676248,0.0,0.007564296520423601,0.0015128593040847202,0.0226928895612708,0.006051437216338881,0.0,0.0015128593040847202,0.0030257186081694403,0.0226928895612708,0.0015128593040847202,0.0015128593040847202,0.007564296520423601,0.0015128593040847202,0.009077155824508321,0.0030257186081694403,0.0,0.009077155824508321,0.0030257186081694403,0.007564296520423601,0.0030257186081694403,0.0,0.0,0.0045385779122541605,0.0,0.0,0.0030257186081694403,0.018154311649016642,0.006051437216338881,0.007564296520423601,0.012102874432677761,0.01361573373676248,0.024205748865355523,0.018154311649016642,0.006051437216338881,0.0015128593040847202,0.0015128593040847202,0.01361573373676248,0.015128593040847202,0.015128593040847202,0.009077155824508321,0.01059001512859304,0.024205748865355523,0.0015128593040847202,0.0030257186081694403,0.0015128593040847202,0.01361573373676248,0.006051437216338881,0.01664145234493192,0.01664145234493192,0.01361573373676248,0.015128593040847202,0.0045385779122541605,0.01059001512859304,0.0045385779122541605,0.0045385779122541605,0.0030257186081694403,0.0030257186081694403,0.01664145234493192,0.01664145234493192,0.009077155824508321,0.0,0.0045385779122541605,0.006051437216338881,0.0030257186081694403,0.009077155824508321,0.0015128593040847202,0.0,0.015128593040847202,0.0,0.0,0.0015128593040847202,0.0,0.006051437216338881,0.0,0.009077155824508321,0.01059001512859304,0.007564296520423601,0.0015128593040847202,0.0,0.0,0.0,0.024205748865355523,0.0015128593040847202,0.0015128593040847202,0.0015128593040847202,0.0,0.0045385779122541605,0.0015128593040847202,0.0,0.0030257186081694403,0.0030257186081694403,0.0015128593040847202,0.0,0.0,0.0,0.0,0.012102874432677761,0.0226928895612708,0.0,0.0,0.0,0.0045385779122541605,0.0030257186081694403,0.0,0.01664145234493192,0.0030257186081694403,0.009077155824508321,0.0030257186081694403,0.012102874432677761,0.009077155824508321,0.0,0.0,0.0015128593040847202,0.0045385779122541605,0.01059001512859304,0.0015128593040847202,0.0015128593040847202,0.0015128593040847202,0.0,0.0,0.01059001512859304,0.03328290468986384,0.0045385779122541605,0.012102874432677761,0.006051437216338881,0.01059001512859304,0.018154311649016642,0.006051437216338881,0.006051437216338881,0.006051437216338881,0.007564296520423601,0.006051437216338881,0.0,0.0,0.0015128593040847202,0.0015128593040847202,0.0030257186081694403,0.03328290468986384,0.009077155824508321,0.025718608169440244,0.0,0.0,0.0015128593040847202,0.009077155824508321,0.0030257186081694403,0.0015128593040847202,0.0,0.0,0.0,0.0045385779122541605,0.0,0.007564296520423601,0.0,0.0,0.0015128593040847202,0.0015128593040847202,0.0,0.0,0.0,0.0,0.006051437216338881,0.0045385779122541605,0.0015128593040847202,0.012102874432677761,0.018154311649016642,0.0015128593040847202
3,0.009539842873176206,0.006172839506172839,0.0005611672278338945,0.0028058361391694723,0.0016835016835016834,0.0,0.012345679012345678,0.0028058361391694723,0.011784511784511785,0.003928170594837262,0.015712682379349047,0.0005611672278338945,0.002244668911335578,0.001122334455667789,0.0005611672278338945,0.003928170594837262,0.002244668911335578,0.0016835016835016834,0.010101010101010102,0.015712682379349047,0.005050505050505051,0.001122334455667789,0.005050505050505051,0.0,0.0005611672278338945,0.0005611672278338945,0.02861952861952862,0.0005611672278338945,0.007295173961840628,0.010662177328843996,0.0,0.0,0.001122334455667789,0.018518518518518517,0.0,0.0,0.0005611672278338945,0.0,0.0016835016835016834,0.002244668911335578,0.0005611672278338945,0.0,0.0005611672278338945,0.003367003367003367,0.0016835016835016834,0.0,0.0005611672278338945,0.0,0.001122334455667789,0.0016835016835016834,0.001122334455667789,0.0016835016835016834,0.0028058361391694723,0.015151515151515152,0.0028058361391694723,0.0,0.0028058361391694723,0.0,0.0,0.0016835016835016834,0.010662177328843996,0.0005611672278338945,0.0005611672278338945,0.0,0.0016835016835016834,0.020202020202020204,0.002244668911335578,0.0,0.0,0.0005611672278338945,0.0005611672278338945,0.0,0.0,0.0,0.0005611672278338945,0.0,0.0016835016835016834,0.0,0.005611672278338945,0.0,0.0,0.0,0.0016835016835016834,0.0,0.0005611672278338945,0.008417508417508417,0.05331088664421998,0.01739618406285073,0.0016835016835016834,0.0016835016835016834,0.0028058361391694723,0.008978675645342313,0.001122334455667789,0.0,0.001122334455667789,0.002244668911335578,0.003367003367003367,0.020202020202020204,0.0005611672278338945,0.001122334455667789,0.011784511784511785,0.0016835016835016834,0.008978675645342313,0.003928170594837262,0.001122334455667789,0.002244668911335578,0.001122334455667789,0.006172839506172839,0.002244668911335578,0.008978675645342313,0.019079685746352413,0.002244668911335578,0.0,0.001122334455667789,0.003928170594837262,0.0,0.0005611672278338945,0.0016835016835016834,0.003367003367003367,0.0016835016835016834,0.0,0.0,0.012345679012345678,0.0028058361391694723,0.001122334455667789,0.011784511784511785,0.02132435465768799,0.0028058361391694723,0.1127946127946128,0.024691358024691357,0.005050505050505051,0.005611672278338945,0.010101010101010102,0.0005611672278338945,0.052749719416386086,0.043209876543209874,0.004489337822671156,0.0016835016835016834,0.002244668911335578,0.0016835016835016834,0.0028058361391694723,0.0005611672278338945,0.009539842873176206,0.001122334455667789,0.0028058361391694723,0.0,0.017957351290684626,0.0016835016835016834,0.002244668911335578,0.020763187429854096,0.006734006734006734,0.06004489337822671,0.0028058361391694723,0.014590347923681257,0.0005611672278338945,0.003928170594837262,0.010101010101010102,0.0,0.03310886644219978,0.0028058361391694723,0.0005611672278338945,0.003928170594837262,0.0,0.0,0.004489337822671156,0.0,0.0
4,0.010706638115631691,0.006423982869379015,0.0053533190578158455,0.0,0.0053533190578158455,0.004282655246252677,0.0010706638115631692,0.0,0.006423982869379015,0.0,0.0010706638115631692,0.0,0.0,0.0,0.006423982869379015,0.0010706638115631692,0.0,0.0,0.016059957173447537,0.017130620985010708,0.019271948608137045,0.0,0.010706638115631691,0.0,0.0,0.0,0.008565310492505354,0.008565310492505354,0.069593147751606,0.008565310492505354,0.0,0.0,0.0021413276231263384,0.0010706638115631692,0.0,0.0010706638115631692,0.0010706638115631692,0.0,0.0032119914346895075,0.0,0.0021413276231263384,0.0,0.0,0.0021413276231263384,0.0,0.0,0.0021413276231263384,0.0,0.0010706638115631692,0.008565310492505354,0.0021413276231263384,0.0,0.0021413276231263384,0.0053533190578158455,0.0010706638115631692,0.0010706638115631692,0.01284796573875803,0.0021413276231263384,0.0010706638115631692,0.0021413276231263384,0.0021413276231263384,0.0,0.007494646680942184,0.0,0.0021413276231263384,0.048179871520342615,0.0,0.0,0.0021413276231263384,0.0,0.0053533190578158455,0.0010706638115631692,0.0010706638115631692,0.0,0.0,0.0021413276231263384,0.008565310492505354,0.0,0.0032119914346895075,0.0,0.0010706638115631692,0.0010706638115631692,0.0,0.021413276231263382,0.009635974304068522,0.0021413276231263384,0.008565310492505354,0.01284796573875803,0.0053533190578158455,0.0010706638115631692,0.0032119914346895075,0.018201284796573874,0.03854389721627409,0.0,0.0032119914346895075,0.0,0.0,0.0053533190578158455,0.0,0.0053533190578158455,0.008565310492505354,0.0021413276231263384,0.0032119914346895075,0.0021413276231263384,0.008565310492505354,0.020342612419700215,0.0010706638115631692,0.004282655246252677,0.0032119914346895075,0.0053533190578158455,0.0032119914346895075,0.0,0.0,0.009635974304068522,0.0,0.0010706638115631692,0.0010706638115631692,0.0,0.0,0.006423982869379015,0.0021413276231263384,0.008565310492505354,0.0010706638115631692,0.007494646680942184,0.0053533190578158455,0.023554603854389723,0.032119914346895075,0.018201284796573874,0.008565310492505354,0.006423982869379015,0.029978586723768737,0.007494646680942184,0.020342612419700215,0.0,0.0021413276231263384,0.0021413276231263384,0.0,0.0,0.0,0.0010706638115631692,0.0032119914346895075,0.0021413276231263384,0.035331905781584586,0.0032119914346895075,0.02462526766595289,0.0,0.0053533190578158455,0.0,0.0,0.0010706638115631692,0.0032119914346895075,0.008565310492505354,0.032119914346895075,0.0010706638115631692,0.032119914346895075,0.061027837259100645,0.0,0.0021413276231263384,0.0010706638115631692,0.0,0.0,0.004282655246252677,0.0,0.0010706638115631692,0.03747323340471092,0.0021413276231263384,0.0
5,0.008,0.0012307692307692308,0.012923076923076923,0.0024615384615384616,0.0006153846153846154,0.008,0.006153846153846154,0.0043076923076923075,0.0024615384615384616,0.0024615384615384616,0.0012307692307692308,0.0006153846153846154,0.0006153846153846154,0.0012307692307692308,0.0,0.0,0.0012307692307692308,0.004923076923076923,0.028923076923076923,0.032615384615384616,0.02523076923076923,0.0018461538461538461,0.0006153846153846154,0.0,0.0,0.0,0.019076923076923078,0.014153846153846154,0.024615384615384615,0.03569230769230769,0.0,0.0012307692307692308,0.009230769230769232,0.0018461538461538461,0.0006153846153846154,0.0012307692307692308,0.0006153846153846154,0.0018461538461538461,0.006153846153846154,0.0018461538461538461,0.003076923076923077,0.0006153846153846154,0.0,0.003076923076923077,0.0018461538461538461,0.0012307692307692308,0.0006153846153846154,0.0006153846153846154,0.0043076923076923075,0.0006153846153846154,0.010461538461538461,0.0,0.0024615384615384616,0.003076923076923077,0.028923076923076923,0.0036923076923076922,0.006153846153846154,0.0012307692307692308,0.003076923076923077,0.003076923076923077,0.0006153846153846154,0.0,0.0073846153846153844,0.0,0.0018461538461538461,0.023384615384615386,0.00676923076923077,0.0,0.0,0.0024615384615384616,0.00676923076923077,0.0024615384615384616,0.0,0.0006153846153846154,0.0018461538461538461,0.0012307692307692308,0.0006153846153846154,0.0018461538461538461,0.00676923076923077,0.0,0.0,0.0,0.009846153846153846,0.014153846153846154,0.005538461538461538,0.04369230769230769,0.025846153846153845,0.0073846153846153844,0.0036923076923076922,0.0,0.015384615384615385,0.02707692307692308,0.005538461538461538,0.0,0.0018461538461538461,0.0006153846153846154,0.0006153846153846154,0.010461538461538461,0.0018461538461538461,0.0012307692307692308,0.005538461538461538,0.0012307692307692308,0.0,0.008,0.0024615384615384616,0.012307692307692308,0.006153846153846154,0.0,0.0,0.024,0.015384615384615385,0.0,0.0012307692307692308,0.0043076923076923075,0.0,0.0006153846153846154,0.003076923076923077,0.00676923076923077,0.0006153846153846154,0.0012307692307692308,0.0012307692307692308,0.004923076923076923,0.0024615384615384616,0.003076923076923077,0.00676923076923077,0.01353846153846154,0.012923076923076923,0.009230769230769232,0.02276923076923077,0.0073846153846153844,0.03323076923076923,0.0036923076923076922,0.020923076923076923,0.0024615384615384616,0.0024615384615384616,0.0,0.0,0.0018461538461538461,0.009846153846153846,0.0036923076923076922,0.031384615384615386,0.005538461538461538,0.00676923076923077,0.023384615384615386,0.01723076923076923,0.0,0.0024615384615384616,0.0006153846153846154,0.0012307692307692308,0.0012307692307692308,0.011076923076923076,0.0024615384615384616,0.018461538461538463,0.005538461538461538,0.008,0.0043076923076923075,0.0018461538461538461,0.0018461538461538461,0.004923076923076923,0.0,0.0006153846153846154,0.0018461538461538461,0.0018461538461538461,0.0,0.0018461538461538461,0.00676923076923077,0.0
6,0.008264462809917356,0.0,0.0,0.015495867768595042,0.0,0.008264462809917356,0.008264462809917356,0.012396694214876033,0.0371900826446281,0.0,0.011363636363636364,0.0,0.0010330578512396695,0.002066115702479339,0.0030991735537190084,0.002066115702479339,0.0,0.0010330578512396695,0.0030991735537190084,0.0010330578512396695,0.0030991735537190084,0.0,0.002066115702479339,0.0,0.0,0.0,0.0,0.004132231404958678,0.0010330578512396695,0.0030991735537190084,0.0,0.004132231404958678,0.0,0.005165289256198347,0.0,0.004132231404958678,0.0,0.0010330578512396695,0.004132231404958678,0.0,0.002066115702479339,0.0030991735537190084,0.0010330578512396695,0.0,0.0,0.0,0.002066115702479339,0.0010330578512396695,0.0,0.005165289256198347,0.0030991735537190084,0.002066115702479339,0.0030991735537190084,0.0,0.0,0.0010330578512396695,0.006198347107438017,0.002066115702479339,0.002066115702479339,0.009297520661157025,0.0030991735537190084,0.004132231404958678,0.0010330578512396695,0.0030991735537190084,0.0,0.002066115702479339,0.0,0.0,0.0,0.0,0.0,0.0,0.0030991735537190084,0.0,0.004132231404958678,0.006198347107438017,0.002066115702479339,0.004132231404958678,0.0,0.0010330578512396695,0.0,0.0010330578512396695,0.03305785123966942,0.002066115702479339,0.009297520661157025,0.025826446280991736,0.0,0.03305785123966942,0.025826446280991736,0.004132231404958678,0.010330578512396695,0.002066115702479339,0.0,0.0010330578512396695,0.0,0.0,0.0010330578512396695,0.0030991735537190084,0.004132231404958678,0.0,0.049586776859504134,0.002066115702479339,0.005165289256198347,0.0,0.0,0.0,0.0010330578512396695,0.0,0.010330578512396695,0.01756198347107438,0.02066115702479339,0.0,0.002066115702479339,0.0,0.002066115702479339,0.004132231404958678,0.005165289256198347,0.002066115702479339,0.008264462809917356,0.0010330578512396695,0.0010330578512396695,0.0,0.027892561983471075,0.007231404958677686,0.007231404958677686,0.03202479338842975,0.0506198347107438,0.002066115702479339,0.005165289256198347,0.009297520661157025,0.009297520661157025,0.010330578512396695,0.03202479338842975,0.006198347107438017,0.0030991735537190084,0.002066115702479339,0.0010330578512396695,0.023760330578512397,0.004132231404958678,0.006198347107438017,0.056818181818181816,0.004132231404958678,0.008264462809917356,0.012396694214876033,0.006198347107438017,0.013429752066115703,0.024793388429752067,0.0,0.007231404958677686,0.008264462809917356,0.0,0.05578512396694215,0.02169421487603306,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.01652892561983471,0.0010330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.007231404958677686,0.0010330578512396695,0.0
7,0.032867132867132866,0.0034965034965034965,0.0034965034965034965,0.0034965034965034965,0.0,0.0,0.004195804195804196,0.0048951048951048955,0.017482517482517484,0.0,0.0034965034965034965,0.0,0.006993006993006993,0.0013986013986013986,0.002797202797202797,0.0,0.0,0.0006993006993006993,0.002797202797202797,0.002797202797202797,0.007692307692307693,0.0,0.0,0.0,0.0013986013986013986,0.0006993006993006993,0.0006993006993006993,0.002797202797202797,0.002097902097902098,0.025174825174825177,0.0,0.0006993006993006993,0.0006993006993006993,0.005594405594405594,0.0,0.0,0.0006993006993006993,0.002097902097902098,0.04125874125874126,0.006293706293706294,0.005594405594405594,0.039160839160839164,0.0006993006993006993,0.004195804195804196,0.0,0.0006993006993006993,0.0,0.002097902097902098,0.0,0.0013986013986013986,0.002797202797202797,0.015384615384615385,0.006993006993006993,0.0013986013986013986,0.0013986013986013986,0.0,0.0,0.009790209790209791,0.0,0.0006993006993006993,0.006993006993006993,0.002797202797202797,0.0,0.002097902097902098,0.0,0.0006993006993006993,0.0,0.0006993006993006993,0.004195804195804196,0.0,0.0013986013986013986,0.0,0.0,0.0,0.002797202797202797,0.0006993006993006993,0.0013986013986013986,0.0013986013986013986,0.0,0.0,0.0,0.0,0.012587412587412588,0.0013986013986013986,0.0034965034965034965,0.0034965034965034965,0.0,0.013986013986013986,0.013986013986013986,0.012587412587412588,0.0013986013986013986,0.005594405594405594,0.0048951048951048955,0.0006993006993006993,0.0006993006993006993,0.0006993006993006993,0.0006993006993006993,0.0013986013986013986,0.0,0.0006993006993006993,0.027972027972027972,0.0,0.016083916083916083,0.0,0.0013986013986013986,0.002797202797202797,0.0034965034965034965,0.0034965034965034965,0.005594405594405594,0.02937062937062937,0.025874125874125874,0.0,0.0006993006993006993,0.0,0.0006993006993006993,0.012587412587412588,0.02937062937062937,0.002097902097902098,0.0006993006993006993,0.0,0.0006993006993006993,0.0006993006993006993,0.007692307692307693,0.005594405594405594,0.002797202797202797,0.03706293706293706,0.0993006993006993,0.004195804195804196,0.002797202797202797,0.011888111888111888,0.014685314685314685,0.021678321678321677,0.028671328671328673,0.00909090909090909,0.01048951048951049,0.0,0.0034965034965034965,0.01048951048951049,0.002797202797202797,0.0006993006993006993,0.038461538461538464,0.012587412587412588,0.009790209790209791,0.004195804195804196,0.0048951048951048955,0.008391608391608392,0.0048951048951048955,0.0006993006993006993,0.0048951048951048955,0.002097902097902098,0.0,0.03706293706293706,0.007692307692307693,0.004195804195804196,0.002097902097902098,0.002097902097902098,0.0013986013986013986,0.009790209790209791,0.0,0.0,0.0,0.0,0.0006993006993006993,0.0006993006993006993,0.017482517482517484,0.0,0.004195804195804196
8,0.0016313213703099511,0.0016313213703099511,0.012234910277324634,0.0008156606851549756,0.0,0.0016313213703099511,0.0016313213703099511,0.0024469820554649264,0.004078303425774877,0.0008156606851549756,0.0008156606851549756,0.0008156606851549756,0.0024469820554649264,0.004893964110929853,0.03181076672104405,0.0008156606851549756,0.0008156606851549756,0.0016313213703099511,0.01631321370309951,0.0032626427406199023,0.005709624796084829,0.0,0.0,0.0,0.0,0.0,0.0016313213703099511,0.0008156606851549756,0.0,0.0032626427406199023,0.00734094616639478,0.0008156606851549756,0.0008156606851549756,0.0,0.0,0.0,0.01794453507340946,0.0016313213703099511,0.0,0.0008156606851549756,0.004078303425774877,0.0008156606851549756,0.0,0.0008156606851549756,0.0,0.0008156606851549756,0.0,0.0024469820554649264,0.0008156606851549756,0.00897226753670473,0.004078303425774877,0.0024469820554649264,0.0,0.0024469820554649264,0.0016313213703099511,0.0024469820554649264,0.0024469820554649264,0.0,0.005709624796084829,0.0032626427406199023,0.0008156606851549756,0.0016313213703099511,0.004893964110929853,0.0008156606851549756,0.0008156606851549756,0.033442088091353996,0.0016313213703099511,0.004078303425774877,0.004078303425774877,0.0,0.0,0.0,0.0,0.0016313213703099511,0.0065252854812398045,0.0016313213703099511,0.00734094616639478,0.0032626427406199023,0.008156606851549755,0.0,0.0,0.0,0.00734094616639478,0.0016313213703099511,0.010603588907014683,0.008156606851549755,0.0016313213703099511,0.01468189233278956,0.018760195758564437,0.004078303425774877,0.0008156606851549756,0.040783034257748776,0.03588907014681892,0.0008156606851549756,0.0,0.013050570962479609,0.0008156606851549756,0.0,0.0,0.0016313213703099511,0.018760195758564437,0.0008156606851549756,0.0032626427406199023,0.0,0.004078303425774877,0.005709624796084829,0.01468189233278956,0.013050570962479609,0.0008156606851549756,0.0008156606851549756,0.0024469820554649264,0.0,0.0016313213703099511,0.0024469820554649264,0.0032626427406199023,0.0,0.0008156606851549756,0.0016313213703099511,0.004078303425774877,0.0008156606851549756,0.0032626427406199023,0.0024469820554649264,0.004078303425774877,0.0024469820554649264,0.0024469820554649264,0.024469820554649267,0.026101141924959218,0.0032626427406199023,0.012234910277324634,0.018760195758564437,0.01631321370309951,0.028548123980424143,0.048939641109298535,0.013050570962479609,0.004078303425774877,0.0024469820554649264,0.004893964110929853,0.004893964110929853,0.013866231647634585,0.0032626427406199023,0.03507340946166395,0.012234910277324634,0.01468189233278956,0.008156606851549755,0.00897226753670473,0.004893964110929853,0.0008156606851549756,0.004078303425774877,0.037520391517128875,0.0008156606851549756,0.01957585644371941,0.0399673735725938,0.020391517128874388,0.0032626427406199023,0.0016313213703099511,0.004078303425774877,0.0008156606851549756,0.022838499184339316,0.0024469820554649264,0.0016313213703099511,0.0,0.0016313213703099511,0.0,0.0,0.01631321370309951,0.0032626427406199023,0.0
9,0.05555555555555555,0.008960573476702509,0.004480286738351254,0.010752688172043012,0.0017921146953405018,0.0035842293906810036,0.0035842293906810036,0.010752688172043012,0.0492831541218638,0.008960573476702509,0.002688172043010753,0.0035842293906810036,0.025985663082437275,0.0035842293906810036,0.004480286738351254,0.004480286738351254,0.005376344086021506,0.0017921146953405018,0.0062724014336917565,0.0035842293906810036,0.034050179211469536,0.002688172043010753,0.007168458781362007,0.005376344086021506,0.0,0.0,0.0017921146953405018,0.05197132616487455,0.0,0.007168458781362007,0.005376344086021506,0.008960573476702509,0.0,0.002688172043010753,0.0,0.0035842293906810036,0.0,0.0008960573476702509,0.005376344086021506,0.0,0.06272401433691756,0.0,0.002688172043010753,0.007168458781362007,0.002688172043010753,0.007168458781362007,0.002688172043010753,0.002688172043010753,0.0,0.0017921146953405018,0.0062724014336917565,0.0035842293906810036,0.0017921146953405018,0.0,0.0008960573476702509,0.0017921146953405018,0.03942652329749104,0.002688172043010753,0.012544802867383513,0.016129032258064516,0.0,0.0,0.013440860215053764,0.004480286738351254,0.024193548387096774,0.0,0.0,0.0,0.0062724014336917565,0.011648745519713262,0.0008960573476702509,0.0,0.0,0.0,0.0,0.0008960573476702509,0.0035842293906810036,0.007168458781362007,0.0008960573476702509,0.0,0.0,0.0,0.008960573476702509,0.010752688172043012,0.0,0.007168458781362007,0.011648745519713262,0.002688172043010753,0.0,0.0017921146953405018,0.0,0.007168458781362007,0.0035842293906810036,0.0,0.0017921146953405018,0.0035842293906810036,0.0,0.0,0.0,0.002688172043010753,0.00985663082437276,0.0008960573476702509,0.002688172043010753,0.023297491039426525,0.024193548387096774,0.024193548387096774,0.0035842293906810036,0.012544802867383513,0.0035842293906810036,0.002688172043010753,0.002688172043010753,0.0017921146953405018,0.0035842293906810036,0.004480286738351254,0.0035842293906810036,0.002688172043010753,0.0,0.0008960573476702509,0.004480286738351254,0.0017921146953405018,0.0017921146953405018,0.002688172043010753,0.010752688172043012,0.0008960573476702509,0.0,0.004480286738351254,0.0008960573476702509,0.010752688172043012,0.007168458781362007,0.0,0.002688172043010753,0.0,0.0,0.0017921146953405018,0.010752688172043012,0.0,0.03225806451612903,0.0,0.0008960573476702509,0.002688172043010753,0.002688172043010753,0.0,0.0,0.0008960573476702509,0.004480286738351254,0.0017921146953405018,0.0008960573476702509,0.0,0.0,0.0,0.0017921146953405018,0.0062724014336917565,0.0,0.0,0.0,0.0,0.023297491039426525,0.0,0.0,0.0,0.0,0.008064516129032258,0.0008960573476702509,0.005376344086021506,0.025985663082437275,0.022401433691756272,0.004480286738351254
